R,x,y,T,L,kappa,kappa_bulk
0.3,10,20,200,1.25893e-05,8.71476,0.93887
0.3,10,20,200,1.58489e-05,8.8042,0.948506
0.3,10,20,200,1.99526e-05,8.88277,0.956969
0.3,10,20,200,2.51189e-05,8.95089,0.964309
0.3,10,20,200,3.16228e-05,9.00925,0.970596
0.3,10,20,200,3.98107e-05,9.05868,0.975921
0.3,10,20,200,5.01187e-05,9.10011,0.980384
0.3,10,20,200,6.30957e-05,9.13452,0.984092
0.3,10,20,200,7.94328e-05,9.16288,0.987147
0.3,10,20,200,0.0001,9.18611,0.989649
0.3,10,20,250,1e-09,0.308138,0.036802
0.3,10,20,250,1.25893e-09,0.374423,0.0447186
0.3,10,20,250,1.58489e-09,0.452683,0.0540656
0.3,10,20,250,1.99526e-09,0.544298,0.0650074
0.3,10,20,250,2.51189e-09,0.650562,0.0776989
0.3,10,20,250,3.16228e-09,0.772614,0.092276
0.3,10,20,250,3.98107e-09,0.911358,0.108847
0.3,10,20,250,5.01187e-09,1.06739,0.127482
0.3,10,20,250,6.30957e-09,1.24092,0.148208
0.3,10,20,250,7.94328e-09,1.43176,0.171
0.3,10,20,250,1e-08,1.63924,0.19578
0.3,10,20,250,1.25893e-08,1.86226,0.222417
0.3,10,20,250,1.58489e-08,2.0993,0.250727
0.3,10,20,250,1.99526e-08,2.34847,0.280486
0.3,10,20,250,2.51189e-08,2.60757,0.311431
0.3,10,20,250,3.16228e-08,2.87424,0.343281
0.3,10,20,250,3.98107e-08,3.14602,0.37574
0.3,10,20,250,5.01187e-08,3.42048,0.40852
0.3,10,20,250,6.30957e-08,3.69535,0.441349
0.3,10,20,250,7.94328e-08,3.96858,0.473982
0.3,10,20,250,1e-07,4.23845,0.506213
0.3,10,20,250,1.25893e-07,4.50354,0.537873
0.3,10,20,250,1.58489e-07,4.76279,0.568837
0.3,10,20,250,1.99526e-07,5.0154,0.599007
0.3,10,20,250,2.51189e-07,5.26076,0.628312
0.3,10,20,250,3.16228e-07,5.49839,0.656692
0.3,10,20,250,3.98107e-07,5.72779,0.684091
0.3,10,20,250,5.01187e-07,5.9485,0.710451
0.3,10,20,250,6.30957e-07,6.16002,0.735713
0.3,10,20,250,7.94328e-07,6.36185,0.759818
0.3,10,20,250,1e-06,6.55358,0.782717
0.3,10,20,250,1.25893e-06,6.7349,0.804372
0.3,10,20,250,1.58489e-06,6.90564,0.824764
0.3,10,20,250,1.99526e-06,7.06575,0.843888
0.3,10,20,250,2.51189e-06,7.21529,0.861747
0.3,10,20,250,3.16228e-06,7.35432,0.878353
0.3,10,20,250,3.98107e-06,7.48292,0.893711
0.3,10,20,250,5.01187e-06,7.6011,0.907826
0.3,10,20,250,6.30957e-06,7.70886,0.920696
0.3,10,20,250,7.94328e-06,7.8062,0.932322
0.3,10,20,250,1e-05,7.89322,0.942715
0.3,10,20,250,1.25893e-05,7.9701,0.951897
0.3,10,20,250,1.58489e-05,8.03721,0.959913
0.3,10,20,250,1.99526e-05,8.09511,0.966828
0.3,10,20,250,2.51189e-05,8.14449,0.972725
0.3,10,20,250,3.16228e-05,8.18616,0.977701
0.3,10,20,250,3.98107e-05,8.22097,0.98186
0.3,10,20,250,5.01187e-05,8.24982,0.985305
0.3,10,20,250,6.30957e-05,8.27354,0.988139
0.3,10,20,250,7.94328e-05,8.29294,0.990455
0.3,10,20,250,0.0001,8.3087,0.992337
0.3,10,20,300,1e-09,0.30859,0.0402311
0.3,10,20,300,1.25893e-09,0.374182,0.0487823
0.3,10,20,300,1.58489e-09,0.451362,0.0588443
0.3,10,20,300,1.99526e-09,0.541384,0.0705805
0.3,10,20,300,2.51189e-09,0.645405,0.0841418
0.3,10,20,300,3.16228e-09,0.76441,0.0996565
0.3,10,20,300,3.98107e-09,0.899141,0.117221
0.3,10,20,300,5.01187e-09,1.05003,0.136893
0.3,10,20,300,6.30957e-09,1.21715,0.158681
0.3,10,20,300,7.94328e-09,1.40018,0.182542
0.3,10,20,300,1e-08,1.59835,0.208377
0.3,10,20,300,1.25893e-08,1.81051,0.236037
0.3,10,20,300,1.58489e-08,2.03513,0.265321
0.3,10,20,300,1.99526e-08,2.27036,0.295988
0.3,10,20,300,2.51189e-08,2.51411,0.327766
0.3,10,20,300,3.16228e-08,2.76415,0.360364
0.3,10,20,300,3.98107e-08,3.0182,0.393484
0.3,10,20,300,5.01187e-08,3.27405,0.426839
0.3,10,20,300,6.30957e-08,3.52964,0.460161
0.3,10,20,300,7.94328e-08,3.78315,0.493211
0.3,10,20,300,1e-07,4.03304,0.525789
0.3,10,20,300,1.25893e-07,4.27807,0.557735
0.3,10,20,300,1.58489e-07,4.51728,0.588921
0.3,10,20,300,1.99526e-07,4.74993,0.619251
0.3,10,20,300,2.51189e-07,4.97541,0.648647
0.3,10,20,300,3.16228e-07,5.19321,0.677041
0.3,10,20,300,3.98107e-07,5.40282,0.704369
0.3,10,20,300,5.01187e-07,5.60375,0.730563
0.3,10,20,300,6.30957e-07,5.79548,0.755559
0.3,10,20,300,7.94328e-07,5.97755,0.779296
0.3,10,20,300,1e-06,6.14959,0.801725
0.3,10,20,300,1.25893e-06,6.31133,0.822812
0.3,10,20,300,1.58489e-06,6.46264,0.842538
0.3,10,20,300,1.99526e-06,6.60349,0.8609
0.3,10,20,300,2.51189e-06,6.73392,0.877905
0.3,10,20,300,3.16228e-06,6.85403,0.893563
0.3,10,20,300,3.98107e-06,6.9639,0.907887
0.3,10,20,300,5.01187e-06,7.06364,0.92089
0.3,10,20,300,6.30957e-06,7.15338,0.932589
0.3,10,20,300,7.94328e-06,7.2333,0.943009
0.3,10,20,300,1e-05,7.30372,0.95219
0.3,10,20,300,1.25893e-05,7.36505,0.960186
0.3,10,20,300,1.58489e-05,7.41787,0.967072
0.3,10,20,300,1.99526e-05,7.46285,0.972936
0.3,10,20,300,2.51189e-05,7.50077,0.97788
0.3,10,20,300,3.16228e-05,7.53244,0.982008
0.3,10,20,300,3.98107e-05,7.55867,0.985427
0.3,10,20,300,5.01187e-05,7.58023,0.988238
0.3,10,20,300,6.30957e-05,7.59785,0.990535
0.3,10,20,300,7.94328e-05,7.61217,0.992403
0.3,10,20,300,0.0001,7.62376,0.993914
0.3,10,20,400,1e-09,0.305539,0.0460287
0.3,10,20,400,1.25893e-09,0.369149,0.0556114
0.3,10,20,400,1.58489e-09,0.443569,0.0668225
0.3,10,20,400,1.99526e-09,0.52985,0.0798206
0.3,10,20,400,2.51189e-09,0.628924,0.0947458
0.3,10,20,400,3.16228e-09,0.741538,0.111711
0.3,10,20,400,3.98107e-09,0.868199,0.130792
0.3,10,20,400,5.01187e-09,1.00912,0.152021
0.3,10,20,400,6.30957e-09,1.16417,0.175379
0.3,10,20,400,7.94328e-09,1.33287,0.200794
0.3,10,20,400,1e-08,1.5144,0.22814
0.3,10,20,400,1.25893e-08,1.70756,0.257239
0.3,10,20,400,1.58489e-08,1.91088,0.287869
0.3,10,20,400,1.99526e-08,2.12265,0.319772
0.3,10,20,400,2.51189e-08,2.34098,0.352663
0.3,10,20,400,3.16228e-08,2.5639,0.386245
0.3,10,20,400,3.98107e-08,2.78944,0.420222
0.3,10,20,400,5.01187e-08,3.01573,0.454312
0.3,10,20,400,6.30957e-08,3.24103,0.488253
0.3,10,20,400,7.94328e-08,3.46384,0.521819
0.3,10,20,400,1e-07,3.68287,0.554815
0.3,10,20,400,1.25893e-07,3.89707,0.587083
0.3,10,20,400,1.58489e-07,4.10559,0.618496
0.3,10,20,400,1.99526e-07,4.30772,0.648948
0.3,10,20,400,2.51189e-07,4.50289,0.678348
0.3,10,20,400,3.16228e-07,4.69053,0.706616
0.3,10,20,400,3.98107e-07,4.87012,0.733671
0.3,10,20,400,5.01187e-07,5.04116,0.759438
0.3,10,20,400,6.30957e-07,5.2032,0.783848
0.3,10,20,400,7.94328e-07,5.35582,0.806841
0.3,10,20,400,1e-06,5.49875,0.828372
0.3,10,20,400,1.25893e-06,5.63179,0.848414
0.3,10,20,400,1.58489e-06,5.75487,0.866957
0.3,10,20,400,1.99526e-06,5.86802,0.884002
0.3,10,20,400,2.51189e-06,5.97133,0.899565
0.3,10,20,400,3.16228e-06,6.06495,0.913669
0.3,10,20,400,3.98107e-06,6.14909,0.926344
0.3,10,20,400,5.01187e-06,6.22401,0.937631
0.3,10,20,400,6.30957e-06,6.29006,0.947581
0.3,10,20,400,7.94328e-06,6.34767,0.956261
0.3,10,20,400,1e-05,6.3974,0.963752
0.3,10,20,400,1.25893e-05,6.43986,0.970148
0.3,10,20,400,1.58489e-05,6.47575,0.975556
0.3,10,20,400,1.99526e-05,6.50581,0.980084
0.3,10,20,400,2.51189e-05,6.53077,0.983844
0.3,10,20,400,3.16228e-05,6.55135,0.986944
0.3,10,20,400,3.98107e-05,6.5682,0.989482
0.3,10,20,400,5.01187e-05,6.58192,0.991549
0.3,10,20,400,6.30957e-05,6.59304,0.993225
0.3,10,20,400,7.94328e-05,6.60202,0.994578
0.3,10,20,400,0.0001,6.60925,0.995667
0.3,10,20,500,1e-09,0.300701,0.0509567
0.3,10,20,500,1.25893e-09,0.362188,0.0613762
0.3,10,20,500,1.58489e-09,0.43378,0.0735082
0.3,10,20,500,1.99526e-09,0.516371,0.087504
0.3,10,20,500,2.51189e-09,0.610721,0.103493
0.3,10,20,500,3.16228e-09,0.717408,0.121572
0.3,10,20,500,3.98107e-09,0.836773,0.141799
0.3,10,20,500,5.01187e-09,0.968884,0.164187
0.3,10,20,500,6.30957e-09,1.1135,0.188694
0.3,10,20,500,7.94328e-09,1.27008,0.215228
0.3,10,20,500,1e-08,1.43776,0.243642
0.3,10,20,500,1.25893e-08,1.61539,0.273743
0.3,10,20,500,1.58489e-08,1.80157,0.305294
0.3,10,20,500,1.99526e-08,1.99475,0.338029
0.3,10,20,500,2.51189e-08,2.1932,0.371658
0.3,10,20,500,3.16228e-08,2.39517,0.405885
0.3,10,20,500,3.98107e-08,2.59895,0.440416
0.3,10,20,500,5.01187e-08,2.80287,0.474973
0.3,10,20,500,6.30957e-08,3.00544,0.509301
0.3,10,20,500,7.94328e-08,3.20534,0.543176
0.3,10,20,500,1e-07,3.40144,0.576407
0.3,10,20,500,1.25893e-07,3.59279,0.608833
0.3,10,20,500,1.58489e-07,3.77859,0.640319
0.3,10,20,500,1.99526e-07,3.95818,0.670751
0.3,10,20,500,2.51189e-07,4.13095,0.700029
0.3,10,20,500,3.16228e-07,4.29637,0.728061
0.3,10,20,500,3.98107e-07,4.45392,0.75476
0.3,10,20,500,5.01187e-07,4.60314,0.780047
0.3,10,20,500,6.30957e-07,4.74363,0.803853
0.3,10,20,500,7.94328e-07,4.87505,0.826125
0.3,10,20,500,1e-06,4.99721,0.846825
0.3,10,20,500,1.25893e-06,5.10996,0.865933
0.3,10,20,500,1.58489e-06,5.21332,0.883447
0.3,10,20,500,1.99526e-06,5.30734,0.899381
0.3,10,20,500,2.51189e-06,5.3922,0.913761
0.3,10,20,500,3.16228e-06,5.46813,0.926628
0.3,10,20,500,3.98107e-06,5.53544,0.938033
0.3,10,20,500,5.01187e-06,5.59451,0.948043
0.3,10,20,500,6.30957e-06,5.64582,0.956739
0.3,10,20,500,7.94328e-06,5.68994,0.964215
0.3,10,20,500,1e-05,5.72749,0.970578
0.3,10,20,500,1.25893e-05,5.75913,0.97594
0.3,10,20,500,1.58489e-05,5.78557,0.98042
0.3,10,20,500,1.99526e-05,5.80747,0.984132
0.3,10,20,500,2.51189e-05,5.8255,0.987186
0.3,10,20,500,3.16228e-05,5.84023,0.989684
0.3,10,20,500,3.98107e-05,5.85222,0.991716
0.3,10,20,500,5.01187e-05,5.86193,0.993361
0.3,10,20,500,6.30957e-05,5.86977,0.994689
0.3,10,20,500,7.94328e-05,5.87607,0.995757
0.3,10,20,500,0.0001,5.88113,0.996614
0.3,10,5,100,1e-09,0.290918,0.0280579
0.3,10,5,100,1.25893e-09,0.354058,0.0341475
0.3,10,5,100,1.58489e-09,0.428725,0.0413488
0.3,10,5,100,1.99526e-09,0.516246,0.0497899
0.3,10,5,100,2.51189e-09,0.617865,0.0595907
0.3,10,5,100,3.16228e-09,0.734661,0.0708551
0.3,10,5,100,3.98107e-09,0.867475,0.0836645
0.3,10,5,100,5.01187e-09,1.01684,0.0980701
0.3,10,5,100,6.30957e-09,1.18292,0.114088
0.3,10,5,100,7.94328e-09,1.36549,0.131696
0.3,10,5,100,1e-08,1.56391,0.150833
0.3,10,5,100,1.25893e-08,1.77713,0.171397
0.3,10,5,100,1.58489e-08,2.00377,0.193255
0.3,10,5,100,1.99526e-08,2.24211,0.216243
0.3,10,5,100,2.51189e-08,2.49025,0.240174
0.3,10,5,100,3.16228e-08,2.74607,0.264848
0.3,10,5,100,3.98107e-08,3.00739,0.290051
0.3,10,5,100,5.01187e-08,3.272,0.315572
0.3,10,5,100,6.30957e-08,3.53775,0.341202
0.3,10,5,100,7.94328e-08,3.80261,0.366746
0.3,10,5,100,1e-07,4.06476,0.39203
0.3,10,5,100,1.25893e-07,4.32271,0.416908
0.3,10,5,100,1.58489e-07,4.57528,0.441267
0.3,10,5,100,1.99526e-07,4.82172,0.465036
0.3,10,5,100,2.51189e-07,5.0617,0.48818
0.3,10,5,100,3.16228e-07,5.29523,0.510703
0.3,10,5,100,3.98107e-07,5.52267,0.53264
0.3,10,5,100,5.01187e-07,5.74463,0.554047
0.3,10,5,100,6.30957e-07,5.96183,0.574995
0.3,10,5,100,7.94328e-07,6.17507,0.595561
0.3,10,5,100,1e-06,6.38508,0.615816
0.3,10,5,100,1.25893e-06,6.59256,0.635826
0.3,10,5,100,1.58489e-06,6.79807,0.655646
0.3,10,5,100,1.99526e-06,7.00208,0.675323
0.3,10,5,100,2.51189e-06,7.20499,0.694893
0.3,10,5,100,3.16228e-06,7.40714,0.714389
0.3,10,5,100,3.98107e-06,7.60878,0.733837
0.3,10,5,100,5.01187e-06,7.81007,0.75325
0.3,10,5,100,6.30957e-06,8.01094,0.772623
0.3,10,5,100,7.94328e-06,8.21104,0.791922
0.3,10,5,100,1e-05,8.40961,0.811073
0.3,10,5,100,1.25893e-05,8.6054,0.829957
0.3,10,5,100,1.58489e-05,8.7967,0.848407
0.3,10,5,100,1.99526e-05,8.9814,0.866221
0.3,10,5,100,2.51189e-05,9.15722,0.883177
0.3,10,5,100,3.16228e-05,9.32192,0.899062
0.3,10,5,100,3.98107e-05,9.47359,0.913691
0.3,10,5,100,5.01187e-05,9.61087,0.92693
0.3,10,5,100,6.30957e-05,9.733,0.938709
0.3,10,5,100,7.94328e-05,9.83992,0.949021
0.3,10,5,100,0.0001,9.93214,0.957915
0.3,10,5,150,1e-09,0.335399,0.0375188
0.3,10,5,150,1.25893e-09,0.406568,0.0454799
0.3,10,5,150,1.58489e-09,0.490211,0.0548364
0.3,10,5,150,1.99526e-09,0.587613,0.0657322
0.3,10,5,150,2.51189e-09,0.699921,0.0782953
0.3,10,5,150,3.16228e-09,0.828062,0.0926295
0.3,10,5,150,3.98107e-09,0.972667,0.108805
0.3,10,5,150,5.01187e-09,1.134,0.126853
0.3,10,5,150,6.30957e-09,1.31193,0.146756
0.3,10,5,150,7.94328e-09,1.50586,0.16845
0.3,10,5,150,1e-08,1.7148,0.191822
0.3,10,5,150,1.25893e-08,1.93734,0.216717
0.3,10,5,150,1.58489e-08,2.17175,0.242938
0.3,10,5,150,1.99526e-08,2.416,0.270261
0.3,10,5,150,2.51189e-08,2.66792,0.298441
0.3,10,5,150,3.16228e-08,2.92518,0.327219
0.3,10,5,150,3.98107e-08,3.18546,0.356335
0.3,10,5,150,5.01187e-08,3.4465,0.385535
0.3,10,5,150,6.30957e-08,3.70616,0.414582
0.3,10,5,150,7.94328e-08,3.96253,0.44326
0.3,10,5,150,1e-07,4.21398,0.471388
0.3,10,5,150,1.25893e-07,4.45922,0.498821
0.3,10,5,150,1.58489e-07,4.69733,0.525458
0.3,10,5,150,1.99526e-07,4.92779,0.551237
0.3,10,5,150,2.51189e-07,5.1504,0.576139
0.3,10,5,150,3.16228e-07,5.36531,0.60018
0.3,10,5,150,3.98107e-07,5.57289,0.6234
0.3,10,5,150,5.01187e-07,5.77366,0.645858
0.3,10,5,150,6.30957e-07,5.96821,0.667622
0.3,10,5,150,7.94328e-07,6.15715,0.688757
0.3,10,5,150,1e-06,6.34101,0.709325
0.3,10,5,150,1.25893e-06,6.52023,0.729372
0.3,10,5,150,1.58489e-06,6.69512,0.748936
0.3,10,5,150,1.99526e-06,6.86588,0.768038
0.3,10,5,150,2.51189e-06,7.03262,0.786689
0.3,10,5,150,3.16228e-06,7.19529,0.804886
0.3,10,5,150,3.98107e-06,7.35373,0.82261
0.3,10,5,150,5.01187e-06,7.50761,0.839823
0.3,10,5,150,6.30957e-06,7.65637,0.856464
0.3,10,5,150,7.94328e-06,7.79928,0.87245
0.3,10,5,150,1e-05,7.93537,0.887673
0.3,10,5,150,1.25893e-05,8.06357,0.902015
0.3,10,5,150,1.58489e-05,8.18282,0.915354
0.3,10,5,150,1.99526e-05,8.29216,0.927586
0.3,10,5,150,2.51189e-05,8.39093,0.938634
0.3,10,5,150,3.16228e-05,8.47877,0.94846
0.3,10,5,150,3.98107e-05,8.55575,0.957071
0.3,10,5,150,5.01187e-05,8.62224,0.96451
0.3,10,5,150,6.30957e-05,8.67895,0.970853
0.3,10,5,150,7.94328e-05,8.72675,0.9762
0.3,10,5,150,0.0001,8.76664,0.980662
0.3,10,5,200,1e-09,0.352613,0.0439297
0.3,10,5,200,1.25893e-09,0.426321,0.0531124
0.3,10,5,200,1.58489e-09,0.512588,0.0638598
0.3,10,5,200,1.99526e-09,0.612601,0.0763196
0.3,10,5,200,2.51189e-09,0.727376,0.0906187
0.3,10,5,200,3.16228e-09,0.857683,0.106853
0.3,10,5,200,3.98107e-09,1.00397,0.125078
0.3,10,5,200,5.01187e-09,1.1663,0.145302
0.3,10,5,200,6.30957e-09,1.34433,0.167481
0.3,10,5,200,7.94328e-09,1.53728,0.191519
0.3,10,5,200,1e-08,1.74394,0.217265
0.3,10,5,200,1.25893e-08,1.96276,0.244526
0.3,10,5,200,1.58489e-08,2.19186,0.273069
0.3,10,5,200,1.99526e-08,2.42916,0.302632
0.3,10,5,200,2.51189e-08,2.67242,0.332938
0.3,10,5,200,3.16228e-08,2.91935,0.363702
0.3,10,5,200,3.98107e-08,3.16772,0.394644
0.3,10,5,200,5.01187e-08,3.41537,0.425497
0.3,10,5,200,6.30957e-08,3.66035,0.456017
0.3,10,5,200,7.94328e-08,3.90095,0.485992
0.3,10,5,200,1e-07,4.13578,0.515248
0.3,10,5,200,1.25893e-07,4.36376,0.54365
0.3,10,5,200,1.58489e-07,4.58416,0.571109
0.3,10,5,200,1.99526e-07,4.7966,0.597575
0.3,10,5,200,2.51189e-07,5.00097,0.623036
0.3,10,5,200,3.16228e-07,5.19741,0.647509
0.3,10,5,200,3.98107e-07,5.38625,0.671035
0.3,10,5,200,5.01187e-07,5.56791,0.693667
0.3,10,5,200,6.30957e-07,5.74287,0.715464
0.3,10,5,200,7.94328e-07,5.91157,0.736481
0.3,10,5,200,1e-06,6.0744,0.756767
0.3,10,5,200,1.25893e-06,6.23165,0.776357
0.3,10,5,200,1.58489e-06,6.3835,0.795275
0.3,10,5,200,1.99526e-06,6.53001,0.813529
0.3,10,5,200,2.51189e-06,6.67115,0.831112
0.3,10,5,200,3.16228e-06,6.80674,0.848004
0.3,10,5,200,3.98107e-06,6.93646,0.864165
0.3,10,5,200,5.01187e-06,7.05989,0.879543
0.3,10,5,200,6.30957e-06,7.17648,0.894068
0.3,10,5,200,7.94328e-06,7.28559,0.907661
0.3,10,5,200,1e-05,7.38659,0.920244
0.3,10,5,200,1.25893e-05,7.47891,0.931745
0.3,10,5,200,1.58489e-05,7.56216,0.942117
0.3,10,5,200,1.99526e-05,7.63619,0.95134
0.3,10,5,200,2.51189e-05,7.70109,0.959425
0.3,10,5,200,3.16228e-05,7.75721,0.966417
0.3,10,5,200,3.98107e-05,7.80515,0.972389
0.3,10,5,200,5.01187e-05,7.84562,0.977431
0.3,10,5,200,6.30957e-05,7.87944,0.981645
0.3,10,5,200,7.94328e-05,7.90746,0.985136
0.3,10,5,200,0.0001,7.9305,0.988006
0.3,10,5,250,1e-09,0.359462,0.0488399
0.3,10,5,250,1.25893e-09,0.433734,0.0589311
0.3,10,5,250,1.58489e-09,0.52038,0.0707037
0.3,10,5,250,1.99526e-09,0.620486,0.0843049
0.3,10,5,250,2.51189e-09,0.734948,0.0998568
0.3,10,5,250,3.16228e-09,0.864401,0.117445
0.3,10,5,250,3.98107e-09,1.00915,0.137112
0.3,10,5,250,5.01187e-09,1.1691,0.158845
0.3,10,5,250,6.30957e-09,1.34378,0.182578
0.3,10,5,250,7.94328e-09,1.53227,0.208188
0.3,10,5,250,1e-08,1.73326,0.235497
0.3,10,5,250,1.25893e-08,1.94514,0.264285
0.3,10,5,250,1.58489e-08,2.166,0.294292
0.3,10,5,250,1.99526e-08,2.39374,0.325236
0.3,10,5,250,2.51189e-08,2.6262,0.356819
0.3,10,5,250,3.16228e-08,2.86116,0.388744
0.3,10,5,250,3.98107e-08,3.09652,0.420723
0.3,10,5,250,5.01187e-08,3.33029,0.452485
0.3,10,5,250,6.30957e-08,3.5607,0.48379
0.3,10,5,250,7.94328e-08,3.78624,0.514433
0.3,10,5,250,1e-07,4.00568,0.544248
0.3,10,5,250,1.25893e-07,4.21812,0.573112
0.3,10,5,250,1.58489e-07,4.42295,0.600943
0.3,10,5,250,1.99526e-07,4.61986,0.627697
0.3,10,5,250,2.51189e-07,4.80878,0.653365
0.3,10,5,250,3.16228e-07,4.98981,0.677962
0.3,10,5,250,3.98107e-07,5.16324,0.701525
0.3,10,5,250,5.01187e-07,5.32939,0.7241
0.3,10,5,250,6.30957e-07,5.48864,0.745738
0.3,10,5,250,7.94328e-07,5.64135,0.766485
0.3,10,5,250,1e-06,5.78779,0.786382
0.3,10,5,250,1.25893e-06,5.92817,0.805456
0.3,10,5,250,1.58489e-06,6.0626,0.82372
0.3,10,5,250,1.99526e-06,6.19106,0.841175
0.3,10,5,250,2.51189e-06,6.31346,0.857805
0.3,10,5,250,3.16228e-06,6.42957,0.873581
0.3,10,5,250,3.98107e-06,6.53907,0.888459
0.3,10,5,250,5.01187e-06,6.64158,0.902387
0.3,10,5,250,6.30957e-06,6.73668,0.915307
0.3,10,5,250,7.94328e-06,6.82395,0.927165
0.3,10,5,250,1e-05,6.90308,0.937916
0.3,10,5,250,1.25893e-05,6.97391,0.947539
0.3,10,5,250,1.58489e-05,7.03646,0.956038
0.3,10,5,250,1.99526e-05,7.09097,0.963445
0.3,10,5,250,2.51189e-05,7.13787,0.969817
0.3,10,5,250,3.16228e-05,7.17775,0.975235
0.3,10,5,250,3.98107e-05,7.21129,0.979792
0.3,10,5,250,5.01187e-05,7.23923,0.983589
0.3,10,5,250,6.30957e-05,7.26232,0.986725
0.3,10,5,250,7.94328e-05,7.28126,0.989299
0.3,10,5,250,0.0001,7.2967,0.991398
0.3,10,5,300,1e-09,0.361805,0.0529028
0.3,10,5,300,1.25893e-09,0.43583,0.0637266
0.3,10,5,300,1.58489e-09,0.521951,0.0763192
0.3,10,5,300,1.99526e-09,0.621162,0.0908257
0.3,10,5,300,2.51189e-09,0.734253,0.107362
0.3,10,5,300,3.16228e-09,0.861744,0.126003
0.3,10,5,300,3.98107e-09,1.00382,0.146777
0.3,10,5,300,5.01187e-09,1.16029,0.169656
0.3,10,5,300,6.30957e-09,1.33055,0.194552
0.3,10,5,300,7.94328e-09,1.51362,0.22132
0.3,10,5,300,1e-08,1.70815,0.249764
0.3,10,5,300,1.25893e-08,1.91248,0.279641
0.3,10,5,300,1.58489e-08,2.12471,0.310673
0.3,10,5,300,1.99526e-08,2.34282,0.342564
0.3,10,5,300,2.51189e-08,2.56468,0.375006
0.3,10,5,300,3.16228e-08,2.78823,0.407693
0.3,10,5,300,3.98107e-08,3.01147,0.440335
0.3,10,5,300,5.01187e-08,3.23258,0.472665
0.3,10,5,300,6.30957e-08,3.44994,0.504447
0.3,10,5,300,7.94328e-08,3.6622,0.535484
0.3,10,5,300,1e-07,3.86829,0.565618
0.3,10,5,300,1.25893e-07,4.06742,0.594733
0.3,10,5,300,1.58489e-07,4.25904,0.622753
0.3,10,5,300,1.99526e-07,4.4429,0.649637
0.3,10,5,300,2.51189e-07,4.61891,0.675373
0.3,10,5,300,3.16228e-07,4.78717,0.699975
0.3,10,5,300,3.98107e-07,4.94788,0.723474
0.3,10,5,300,5.01187e-07,5.10132,0.74591
0.3,10,5,300,6.30957e-07,5.2478,0.767328
0.3,10,5,300,7.94328e-07,5.38759,0.787768
0.3,10,5,300,1e-06,5.52091,0.807262
0.3,10,5,300,1.25893e-06,5.64791,0.825833
0.3,10,5,300,1.58489e-06,5.76866,0.843487
0.3,10,5,300,1.99526e-06,5.8831,0.860221
0.3,10,5,300,2.51189e-06,5.99111,0.876014
0.3,10,5,300,3.16228e-06,6.09247,0.890836
0.3,10,5,300,3.98107e-06,6.18693,0.904646
0.3,10,5,300,5.01187e-06,6.27417,0.917402
0.3,10,5,300,6.30957e-06,6.35393,0.929065
0.3,10,5,300,7.94328e-06,6.42601,0.939605
0.3,10,5,300,1e-05,6.49035,0.949013
0.3,10,5,300,1.25893e-05,6.54705,0.957304
0.3,10,5,300,1.58489e-05,6.59638,0.964517
0.3,10,5,300,1.99526e-05,6.63877,0.970714
0.3,10,5,300,2.51189e-05,6.67477,0.975979
0.3,10,5,300,3.16228e-05,6.70503,0.980403
0.3,10,5,300,3.98107e-05,6.73023,0.984088
0.3,10,5,300,5.01187e-05,6.75104,0.987131
0.3,10,5,300,6.30957e-05,6.76811,0.989627
0.3,10,5,300,7.94328e-05,6.78203,0.991662
0.3,10,5,300,0.0001,6.79332,0.993313
0.3,10,5,400,1e-09,0.360981,0.0595788
0.3,10,5,400,1.25893e-09,0.433608,0.0715657
0.3,10,5,400,1.58489e-09,0.517717,0.0854476
0.3,10,5,400,1.99526e-09,0.614137,0.101361
0.3,10,5,400,2.51189e-09,0.723485,0.119409
0.3,10,5,400,3.16228e-09,0.8461,0.139646
0.3,10,5,400,3.98107e-09,0.981992,0.162075
0.3,10,5,400,5.01187e-09,1.13081,0.186637
0.3,10,5,400,6.30957e-09,1.29183,0.213213
0.3,10,5,400,7.94328e-09,1.46398,0.241625
0.3,10,5,400,1e-08,1.64587,0.271646
0.3,10,5,400,1.25893e-08,1.83587,0.303005
0.3,10,5,400,1.58489e-08,2.03216,0.335403
0.3,10,5,400,1.99526e-08,2.23284,0.368524
0.3,10,5,400,2.51189e-08,2.43598,0.402052
0.3,10,5,400,3.16228e-08,2.63972,0.435678
0.3,10,5,400,3.98107e-08,2.84231,0.469115
0.3,10,5,400,5.01187e-08,3.04219,0.502104
0.3,10,5,400,6.30957e-08,3.238,0.534422
0.3,10,5,400,7.94328e-08,3.42862,0.565884
0.3,10,5,400,1e-07,3.61317,0.596343
0.3,10,5,400,1.25893e-07,3.79099,0.625691
0.3,10,5,400,1.58489e-07,3.96164,0.653856
0.3,10,5,400,1.99526e-07,4.12486,0.680796
0.3,10,5,400,2.51189e-07,4.28058,0.706497
0.3,10,5,400,3.16228e-07,4.42882,0.730964
0.3,10,5,400,3.98107e-07,4.56972,0.754219
0.3,10,5,400,5.01187e-07,4.70347,0.776293
0.3,10,5,400,6.30957e-07,4.83026,0.797221
0.3,10,5,400,7.94328e-07,4.95031,0.817033
0.3,10,5,400,1e-06,5.06374,0.835755
0.3,10,5,400,1.25893e-06,5.17065,0.853401
0.3,10,5,400,1.58489e-06,5.27106,0.869972
0.3,10,5,400,1.99526e-06,5.36491,0.885462
0.3,10,5,400,2.51189e-06,5.4521,0.899852
